,Unnamed: 0,Key,MusicalKey,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
136004,136004,9,A,0.698,2020,0.0413,"['Rauw Alejandro', 'Camilo']",0.848,222680,0.637,0,4ZRrLHqzhGRXYj2qcB4s5S,0.0,0.0521,-5.1320000000000014,1,Tattoo - Remix with Camilo,90,2020-07-09,0.156,96.988
136008,136008,9,A,0.495,2020,0.447,"['Yandel', 'Bad Bunny']",0.75,209180,0.741,1,3pm4XtcsRIFFtH2UErk62R,0.0,0.121,-4.43,1,CANCIÓN CON YANDEL,80,2020-05-10,0.402,79.968
137827,137827,9,A,0.802,2020,0.239,"['Maluma', 'Myke Towers']",0.764,198570,0.741,1,19OXtYzrJyCrQvTbfukt4H,0.0,0.107,-3.617,1,Madrid,85,2020-08-21,0.101,170.081
139576,139576,9,A,0.442,2020,0.238,['Hwa Sa'],0.6579999999999999,199027,0.7490000000000001,0,0ZeGfEAL5Rl4pd5LZBGuEK,2.03e-06,0.272,-2.967,0,Maria,80,2020-06-29,0.0634,128.909
141287,141287,9,A,0.396,2020,0.131,['Dalex'],0.66,161748,0.503,0,5cBrOhKDyiJF9bPGUHKkG0,0.0,0.13,-5.501,1,+Linda,84,2020-04-20,0.34,175.896
146193,146193,9,A,0.823,2020,0.229,['Camilo'],0.611,211613,0.851,0,0Snbzbd74RLfL0i4nn1vU5,0.0,0.232,-2.982,1,Favorito,81,2020-03-26,0.0598,178.032
148752,148752,10,Bb,0.341,1972,0.4320000000000001,['Elton John'],0.601,281613,0.532,0,3gdewACMIVMEWVbyb8O9sY,6.25e-06,0.0925,-9.119,1,"Rocket Man (I Think It's Going To Be A Long, Long Time)",82,1972-05-19,0.0286,136.571
148798,148798,10,Bb,0.477,1977,0.652,['Electric Light Orchestra'],0.388,303373,0.338,0,2RlgNHKcydI9sayD2Df2xp,3.72e-06,0.248,-10.054,1,Mr. Blue Sky,81,1977,0.0328,177.78400000000005
149128,149128,10,Bb,0.361,2005,0.269,['The Fray'],0.64,262533,0.743,0,5fVZC9GiM4e8vu99W0Xf6J,0.0,0.101,-4.08,1,How to Save a Life,81,2005-09-13,0.0379,122.035
149129,149129,10,Bb,0.7559999999999999,2005,0.284,"['Shakira', 'Wyclef Jean']",0.778,218093,0.8240000000000001,0,3ZFTkvIE7kyPt6Nu3PEa7V,0.0,0.405,-5.892,0,Hips Don't Lie (feat. Wyclef Jean),83,2005-11-28,0.0712,100.024
149146,149146,10,Bb,0.868,2006,0.0569,"['Nelly Furtado', 'Timbaland']",0.8079999999999999,242293,0.97,0,2gam98EZKrF9XuOkU13ApN,6.13e-05,0.154,-6.098,0,Promiscuous,82,2006-01-01,0.0506,114.328
149161,149161,10,Bb,0.49,2007,0.00564,['Kanye West'],0.617,311867,0.7170000000000001,1,4fzsfWzRhPawzqhX8Qt9F3,0.0,0.408,-7.858,0,Stronger,81,2007-09-11,0.153,103.992
149174,149174,10,Bb,0.304,2008,0.0928,"['Flo Rida', 'T-Pain']",0.918,231400,0.609,0,0CAfXk7DXMnon4gLudAp7J,0.0,0.139,-5.64,0,Low (feat. T-Pain),80,2008-03-17,0.0791,128.00799999999998
149198,149198,10,Bb,0.6409999999999999,2010,0.241,"['Eminem', 'Rihanna']",0.7490000000000001,263373,0.925,1,15JINEqzVMv3SvJTAXAKED,0.0,0.52,-5.034,1,Love The Way You Lie,82,2010-06-18,0.227,86.98899999999998
149213,149213,10,Bb,0.161,2011,0.309,['Christina Perri'],0.421,285120,0.407,0,6lanRgr6wXibZr8KgzXxBl,0.000961,0.11,-7.445,1,A Thousand Years,81,2011-10-18,0.0267,139.028
149233,149233,10,Bb,0.398,2013,0.0495,['The Neighbourhood'],0.612,240400,0.807,0,2QjOHCTQ1Jl3zawyYOpxh6,0.0177,0.101,-2.81,1,Sweater Weather,87,2013-04-19,0.0336,124.053
149244,149244,10,Bb,0.463,2014,0.301,['J. Cole'],0.6920000000000001,292987,0.521,1,62vpWI1CHwFy7tMIcSStl8,0.0,0.0565,-8.465,0,No Role Modelz,84,2014-12-09,0.33,100.45
149249,149249,10,Bb,0.35700000000000004,2014,0.101,"['Aaron Smith', 'Krono', 'Luvli']",0.72,198053,0.741,0,6WkJ2OK163XXS2oARUC9JM,1.41e-05,0.289,-6.529,0,Dancin (feat. Luvli) - Krono Remix,81,2014-11-07,0.0287,119.896
149258,149258,10,Bb,0.337,2015,0.0678,['The Neighbourhood'],0.588,260173,0.521,0,5E30LdtzQTGqRvNd7l6kG5,0.149,0.123,-9.461,1,Daddy Issues,86,2015-10-30,0.0329,85.012
149259,149259,10,Bb,0.28300000000000003,2015,0.369,"['Wiz Khalifa', 'Charlie Puth']",0.6890000000000001,229526,0.481,0,2JzZzZUQj3Qff7wapcbKjc,1.03e-06,0.0649,-7.502999999999999,1,See You Again (feat. Charlie Puth),82,2015,0.0815,80.025
149265,149265,10,Bb,0.494,2016,0.695,['James Arthur'],0.358,211467,0.557,0,5uCax9HTNlzGybIStD3vDh,0.0,0.0902,-7.398,1,Say You Won't Let Go,86,2016-10-28,0.059,85.04299999999998
149269,149269,10,Bb,0.34,2016,0.287,['Lukas Graham'],0.765,237300,0.473,0,5kqIPrATaCc2LqxVWzQGbk,0.0,0.391,-5.829,1,7 Years,80,2016-04-01,0.0514,119.992
149277,149277,10,Bb,0.6659999999999999,2017,0.0622,['Imagine Dragons'],0.7759999999999999,204347,0.78,0,0pqnGHJpmpxLKifKRmU6WP,0.0,0.081,-4.374,0,Believer,87,2017-06-23,0.128,124.949
149284,149284,10,Bb,0.556,2017,0.0362,['Imagine Dragons'],0.672,201240,0.655,0,6Qn5zhYkTa37e91HC1D7lb,0.0,0.117,-5.021,0,Whatever It Takes,81,2017-06-23,0.0311,134.945
149285,149285,10,Bb,0.747,2017,0.106,['Shawn Mendes'],0.444,187973,0.8190000000000001,0,3QGsuHI8jO1Rx4JWLUh9jd,0.0,0.107,-4.078,0,Treat You Better,82,2017-04-20,0.341,82.695
149293,149293,10,Bb,0.845,2018,0.18600000000000005,['Juice WRLD'],0.736,169999,0.67,1,5wujBwqG7INdStqGd4tRMX,0.0,0.114,-6.702000000000001,1,Armed And Dangerous,81,2018-12-10,0.311,130.032
149294,149294,10,Bb,0.236,2018,0.123,['Trevor Daniel'],0.785,159382,0.431,0,4TnjEaWOeW0eKTKIEvJyCa,0.0,0.0887,-8.756,0,Falling,86,2018-10-05,0.0364,127.085
149295,149295,10,Bb,0.341,2018,0.331,['Post Malone'],0.68,231267,0.578,1,7dt6x5M1jzdTEt8oCbisTK,0.0,0.135,-5.8039999999999985,1,Better Now,84,2018-04-27,0.04,145.03799999999995
149297,149297,10,Bb,0.218,2018,0.918,['Calum Scott'],0.331,204326,0.235,0,69vToJ9BMbbLlFZo7k7A7B,0.0,0.13699999999999998,-7.7,1,You Are The Reason,83,2018-03-09,0.0299,171.232
149309,149309,10,Bb,0.642,2019,0.104,['Roddy Ricch'],0.8959999999999999,196653,0.586,1,0nbXyq5TXYPCO7pr3N8S4I,0.0,0.79,-6.687,0,The Box,89,2019-12-06,0.0559,116.971
149310,149310,10,Bb,0.43,2019,0.153,"['Dan + Shay', 'Justin Bieber']",0.654,167693,0.63,0,2wrJq5XKLnmhRXHIAf9xBa,0.0,0.111,-4.644,1,"10,000 Hours (with Justin Bieber)",85,2019-10-04,0.0259,89.991
149311,149311,10,Bb,0.101,2019,0.101,"['Drake', 'Rick Ross']",0.831,205427,0.502,1,5ry2OE6R2zPQFDO85XkgRb,0.0,0.122,-4.045,0,Money In The Grave (Drake ft. Rick Ross),82,2019-06-15,0.046,100.541
149313,149313,10,Bb,0.265,2019,0.5870000000000001,['Ashe'],0.5720000000000001,201084,0.406,1,2nC3QhMI9reBIOWutbU3Tj,4.48e-06,0.102,-8.624,1,Moral of the Story,81,2019-02-14,0.0427,119.812
149317,149317,10,Bb,0.27,2019,0.0392,['Harry Styles'],0.575,172213,0.621,0,4jAIqgrPjKLTY9Gbez25Qb,0.0045,0.141,-8.165,0,Lights Up,82,2019-12-13,0.032,101.987
149326,149326,10,Bb,0.5429999999999999,2020,0.65,['Pop Smoke'],0.7090000000000001,160000,0.5479999999999999,1,1tkg4EHVoqnhR6iFEXb60y,1.59e-06,0.133,-8.493,1,What You Know Bout Love,96,2020-07-03,0.353,83.995
149327,149327,10,Bb,0.415,2020,0.00748,"['21 Savage', 'Metro Boomin']",0.8190000000000001,195906,0.626,1,5SWnsxjhdcEDc7LJjq9UHk,0.101,0.16699999999999998,-4.574,0,Runnin,86,2020-10-02,0.202,143.01
149328,149328,10,Bb,0.269,2020,0.487,"['Pop Smoke', 'Lil Tjay']",0.48,213333,0.602,1,5rZlwNFl01HqLWBQGryKSm,0.0,0.0848,-6.335,0,Mood Swings (feat. Lil Tjay),90,2020-07-03,0.368,179.798
149329,149329,10,Bb,0.6609999999999999,2020,0.0681,"['Ariana Grande', 'Doja Cat']",0.789,167990,0.742,1,5GkQIP5mWPi4KZLLXeuFTT,0.0,0.166,-5.664,0,motive (with Doja Cat),88,2020-10-30,0.0652,116.965
149330,149330,10,Bb,0.35,2020,0.0538,"['Polo G', 'Juice WRLD']",0.752,163902,0.6729999999999999,1,2QqJTIlGKRLJC3onkavYEz,0.0,0.133,-5.7920000000000025,0,Flex (feat. Juice WRLD),81,2020-05-15,0.153,164.009
149331,149331,10,Bb,0.773,2020,0.535,['YoungBoy Never Broke Again'],0.877,151249,0.607,1,1SF8piqsZWn86DajVKih8F,0.0,0.138,-7.818,0,Kacey Talk,80,2020-09-11,0.15,127.055
149332,149332,10,Bb,0.8290000000000001,2020,0.145,"['Eminem', 'Juice WRLD']",0.8079999999999999,210800,0.745,1,7FIWs0pqAYbP91WWM0vlTQ,0.0,0.292,-5.26,0,Godzilla (feat. Juice WRLD),86,2020-01-17,0.342,165.995
149333,149333,10,Bb,0.3670000000000001,2020,0.0187,"['Pop Smoke', 'A Boogie Wit da Hoodie']",0.905,190534,0.647,1,2r6OAV3WsYtXuXjvJ1lIDi,0.0,0.282,-5.065,0,Hello (feat. A Boogie Wit da Hoodie),86,2020-07-20,0.107,130.97
149334,149334,10,Bb,0.202,2020,0.00574,"['21 Savage', 'Metro Boomin']",0.847,193591,0.733,1,6pcywuOeGGWeOQzdUyti6k,1.04e-05,0.151,-6.439,0,Glock In My Lap,80,2020-10-02,0.16,130.029
149335,149335,10,Bb,0.0397,2020,0.629,"['Drake', 'Giveon']",0.735,220488,0.449,1,4wVOKKEHUJxHCFFNUWDn0B,0.0,0.113,-7.5070000000000014,1,Chicago Freestyle (feat. Giveon),84,2020-05-01,0.34700000000000003,122.947
149336,149336,10,Bb,0.636,2020,0.016,"['Megan Thee Stallion', 'Beyoncé']",0.8220000000000001,242001,0.743,1,5v4GgrXPMghOnBBLmveLac,0.0,0.127,-4.772,0,Savage Remix (feat. Beyoncé),82,2020-04-29,0.28,84.459
149337,149337,10,Bb,0.5529999999999999,2020,0.0686,['Ariana Grande'],0.688,179861,0.573,1,6NYtLvyThMT0oALFdJFdzq,0.0,0.0749,-5.03,0,love language,81,2020-10-30,0.208,110.034
149338,149338,10,Bb,0.4320000000000001,2020,0.00576,['Saweetie'],0.954,139413,0.696,1,4Hpib09wXgD84w4uwTPnYD,0.0004980000000000001,0.0754,-7.117000000000001,0,Tap In,82,2020-06-17,0.204,100.036
149339,149339,10,Bb,0.556,2020,0.154,['Sam Smith'],0.653,213869,0.667,0,5hvwx5i67IwnCkjl9VHkNv,0.0,0.107,-6.7639999999999985,0,Diamonds,87,2020-09-17,0.0423,104.181
150647,150647,10,Bb,0.529,2019,0.129,"['MEDUZA', 'Becky Hill', 'Goodboys']",0.598,168387,0.526,0,7CHi4DtfK4heMlQaudCuHK,0.0,0.14,-8.658999999999999,0,Lose Control,85,2019-10-11,0.0415,123.935
150649,150649,10,Bb,0.623,2019,0.017,"['Tainy', 'Anuel AA', 'Ozuna']",0.7340000000000001,270741,0.836,0,3jbT1Y5MoPwEIpZndDDwVq,1.64e-05,0.179,-4.803,0,Adicto (with Anuel AA & Ozuna),80,2019-08-22,0.0735,80.002
150655,150655,10,Bb,0.667,2019,0.0334,"['Black Eyed Peas', 'J Balvin']",0.721,221714,0.716,1,6cy3ki60hLwimwIje7tALf,0.00084,0.237,-7.037000000000001,0,RITMO (Bad Boys For Life),82,2019-10-12,0.0657,104.994
150657,150657,10,Bb,0.68,2019,0.217,['Maluma'],0.777,175733,0.7120000000000001,0,7KbF6AdprOXEEHlsq11Z6d,0.0,0.091,-4.84,1,11 PM,80,2019-05-17,0.277,95.692
150663,150663,10,Bb,0.634,2020,0.218,"['Tyla Yaweh', 'Post Malone']",0.457,224638,0.621,1,5QZKcQDp0tCcvMdyqEciBV,0.0,0.0944,-5.922999999999999,1,Tommy Lee (feat. Post Malone),80,2020-06-12,0.138,85.359
150664,150664,10,Bb,0.252,2020,0.0236,['The Weeknd'],0.537,198267,0.746,1,6bnF93Rx87YqUBLSgjiMU8,1.01e-06,0.156,-5.5070000000000014,0,Heartless,80,2020-03-20,0.15,170.062
150669,150669,10,Bb,0.769,2020,0.121,['TWICE'],0.657,205493,0.88,0,37ZtpRBkHcaq6hHy0X98zn,0.0,0.463,-3.672,0,I CAN'T STOP ME,86,2020-10-26,0.102,150.084
150672,150672,10,Bb,0.575,2020,0.127,['Doja Cat'],0.7070000000000001,134240,0.955,0,78qd8dvwea0Gosb6Fe6j3k,0.0,0.202,-4.593,0,Boss Bitch,84,2020-01-23,0.222,125.989
152028,152028,10,Bb,0.631,2019,0.0404,"['MEDUZA', 'Goodboys']",0.677,152913,0.7440000000000001,0,1DFD5Fotzgn6yYXkYsKiGs,0.00016,0.07400000000000001,-6.806,0,Piece Of Your Heart,82,2019-02-01,0.0295,124.08
152044,152044,10,Bb,0.7170000000000001,2020,0.0215,"['K/DA', '(G)I-DLE', 'Wolftyla', 'Bea Miller', 'League of Legends']",0.6759999999999999,162600,0.857,0,2V4Fx72svQRxrFvNT1eq5f,0.0,0.254,-4.368,0,THE BADDEST,81,2020-08-27,0.0438,149.981
153306,153306,10,Bb,0.86,2020,0.0222,['BTS'],0.7809999999999999,180221,0.762,0,0ono6UCNVZ1XqOm6j78Blu,0.0,0.121,-5.188,0,Filter,80,2020-02-21,0.0626,110.042
155643,155643,10,Bb,0.627,2020,0.033,['Dua Lipa'],0.627,208505,0.69,0,1nYeVF5vIBxMxfPoL0SIWg,0.0,0.0742,-5.396,0,Hallucinate,80,2020-03-27,0.139,122.053
158913,158913,10,Bb,0.6679999999999999,2020,0.0459,"['KSI', 'Craig David', 'Digital Farm Animals']",0.757,177501,0.813,0,50v2TSRV31bwpAPkjWejNL,0.0,0.0741,-4.6610000000000005,1,Really Love (feat. Craig David & Digital Farm Animals),80,2020-10-23,0.0438,121.034
158917,158917,10,Bb,0.621,2020,0.208,"['Danna Paola', 'Sebastian Yatra']",0.598,180867,0.7340000000000001,0,1GNSWpe2SB30zYGbNTD96b,0.0,0.272,-3.982,1,No Bailes Sola,83,2020-07-17,0.116,179.885
159975,159975,10,Bb,0.5529999999999999,2020,0.254,"['KHEA', 'Lenny Santos']",0.752,206760,0.716,1,6C6mUonH6MNdSg5pw7kOc9,0.0,0.243,-5.2,0,Ayer Me Llamó Mi Ex (feat. Lenny Santos),86,2020-08-20,0.0325,117.007
160465,160465,11,B,0.847,1982,0.0236,['Michael Jackson'],0.92,293827,0.654,0,5ChkMS8OtdzJeqyybCc9R5,0.0158,0.0359,-3.051,0,Billie Jean,83,1982-11-30,0.0401,117.046
160574,160574,11,B,0.226,1991,0.0163,"[""Guns N' Roses""]",0.294,536067,0.6409999999999999,0,3YRCqOhFifThpSRFJ1VWFM,0.22,0.112,-9.316,1,November Rain,80,1991-09-17,0.0291,79.759
160709,160709,11,B,0.527,1999,0.16,"['Dr. Dre', 'Snoop Dogg']",0.816,270587,0.775,1,503OTo2dSqe7qk76rgsbep,0.00031,0.0543,-3.323,1,Still D.R.E.,80,1999-11-16,0.234,93.431
160729,160729,11,B,0.285,2000,0.00239,['Coldplay'],0.429,266773,0.6609999999999999,0,3AJwUDP919kvQ9QcozQPxg,0.000121,0.234,-7.227,1,Yellow,84,2000-07-10,0.0281,173.372
160815,160815,11,B,0.861,2006,0.262,['Wham!'],0.757,267160,0.618,0,6wn2nmFn3wDuiMldRiuRuL,0.0,0.221,-7.963999999999999,0,Last Christmas - Remastered,83,2006-11-11,0.0282,106.856
160845,160845,11,B,0.718,2008,0.595,['Jason Mraz'],0.6859999999999999,242187,0.457,0,1EzrEOXmMH3G43AXT1y7pA,0.0,0.105,-8.322000000000001,1,I'm Yours,83,2008-05-12,0.0468,150.953
160864,160864,11,B,0.8109999999999999,2009,0.0295,"['JAY-Z', 'Alicia Keys']",0.491,276920,0.956,1,2igwFfvr1OAGX9SKDCPBwO,0.0,0.46,-1.538,1,Empire State Of Mind,80,2009-09-08,0.392,173.585
161003,161003,11,B,0.401,2017,0.00264,['Lil Uzi Vert'],0.732,182707,0.75,1,7GX5flRQZVHRAGd6B4TmDO,0.0,0.109,-6.3660000000000005,0,XO Tour Llif3,84,2017-08-25,0.231,155.096
161006,161006,11,B,0.446,2017,0.0498,"['The Chainsmokers', 'Coldplay']",0.617,247160,0.635,0,6RUKPb4LETWmmr3iAEQktW,1.44e-05,0.16399999999999998,-6.769,0,Something Just Like This,83,2017-04-07,0.0317,103.019
161014,161014,11,B,0.969,2017,0.38,['Shawn Mendes'],0.866,199440,0.813,0,7JJmb5XwzOO8jgpou264Ml,0.0,0.0779,-4.063,0,There's Nothing Holdin' Me Back,81,2017-04-20,0.0554,121.998
161017,161017,11,B,0.0967,2017,0.101,"['ZAYN', 'Sia']",0.258,239000,0.4370000000000001,0,1j4kHkkpqZRBwE0A4CN4Yv,1.27e-06,0.106,-6.593,0,Dusk Till Dawn - Radio Edit,82,2017-09-07,0.039,180.043
161019,161019,11,B,0.306,2017,0.124,"['Selena Gomez', 'Marshmello']",0.7240000000000001,197993,0.804,0,0tBbt8CrmxbjRP0pueQkyU,0.0,0.204,-4.614,0,Wolves,80,2017-10-25,0.0448,124.987
161025,161025,11,B,0.382,2018,0.6759999999999999,['Luke Combs'],0.551,193200,0.402,0,2rxQMGVafnNaRaXlRMWPde,0.0,0.0928,-7.431,1,Beautiful Crazy,81,2018-06-01,0.0262,103.313
161026,161026,11,B,0.52,2018,0.883,['XXXTENTACION'],0.669,121887,0.308,0,7AFASza1mXqntmGtbxXprO,0.0,0.0984,-10.068,1,changes,85,2018-03-16,0.029,64.934
161028,161028,11,B,0.493,2018,0.462,['Lil Mosey'],0.6990000000000001,165000,0.5579999999999999,1,7zLYKWcXnYeHHWidalz7rj,0.0,0.116,-7.622000000000001,1,Noticed,80,2018-10-19,0.0603,79.992
161029,161029,11,B,0.443,2018,0.6970000000000001,['Dean Lewis'],0.5529999999999999,196373,0.586,1,3EPXxR3ImUwfayaurPi3cm,0.0,0.0813,-6.319,1,Be Alright,83,2018-06-29,0.0362,126.684
161042,161042,11,B,0.836,2019,0.189,['DaBaby'],0.769,159715,0.787,1,6Ozh9Ok6h4Oi1wUSLtBseN,0.0,0.129,-3.909,1,BOP,84,2019-09-27,0.3670000000000001,126.77
161043,161043,11,B,0.511,2019,0.269,"['Roddy Ricch', 'Mustard']",0.831,220487,0.499,1,07KXEDMj78x68D884wgVEm,0.0,0.3,-8.442,0,High Fashion (feat. Mustard),82,2019-12-06,0.114,97.956
161044,161044,11,B,0.388,2019,0.136,['Post Malone'],0.8290000000000001,149547,0.539,1,7xQAfvXzm3AkraOtGPWIZg,1.78e-06,0.103,-7.359,0,Wow.,84,2019-09-06,0.208,99.96
161045,161045,11,B,0.575,2019,0.8370000000000001,['Maroon 5'],0.764,189486,0.32,0,2b8fOow8UzyDFAE27YhOZM,0.0,0.0822,-7.209,1,Memories,89,2019-09-20,0.0546,91.019
161046,161046,11,B,0.33,2019,0.0686,"['Surf Mesa', 'Emilee']",0.674,176547,0.774,0,62aP9fBQKYKxi7PDXwcUAS,0.00188,0.393,-7.567,0,ily (i love you baby) (feat. Emilee),88,2019-11-26,0.0892,112.05
161047,161047,11,B,0.7859999999999999,2019,0.256,['Doja Cat'],0.787,237893,0.6729999999999999,1,3Dv1eDb0MEgF93GpLXlucZ,3.57e-06,0.0904,-4.577,0,Say So,86,2019-11-07,0.158,110.962
161049,161049,11,B,0.397,2019,0.374,['Ali Gatie'],0.732,212607,0.463,0,5DqdesEfbRyOlSS3Tf6c29,0.0,0.194,-6.972,0,It's You,85,2019-11-08,0.0287,95.971
161050,161050,11,B,0.518,2019,0.731,['Sam Fischer'],0.602,194853,0.377,0,3H3r2nKWa3Yk5gt8xgmsEt,0.0,0.0808,-6.212999999999999,1,This City,84,2019-12-11,0.0446,73.877
161052,161052,11,B,0.677,2019,0.0125,['Dua Lipa'],0.794,183290,0.7929999999999999,0,6WrI0LAC5M1Rw2MnX2ZvEg,0.0,0.0952,-4.521,0,Don't Start Now,86,2019-10-31,0.0842,123.941
161053,161053,11,B,0.162,2019,0.443,['Lewis Capaldi'],0.688,205687,0.53,0,60iSKGrGazRzICtMjADNSM,0.0,0.0995,-5.5070000000000014,1,Hold Me While You Wait,82,2019-05-17,0.0333,106.958
161056,161056,11,B,0.7979999999999999,2019,0.0923,"['BTS', 'Halsey']",0.645,229773,0.862,0,5KawlOMHjWeUjQtnuRs22c,0.0,0.192,-4.757,0,Boy With Luv (feat. Halsey),84,2019-04-12,0.0965,119.991
161062,161062,11,B,0.381,2019,0.7609999999999999,['Sasha Sloan'],0.629,197732,0.327,0,1TQXIltqoZ5XXyfCbAeSQQ,2.9600000000000005e-05,0.103,-8.285,1,Dancing With Your Ghost,80,2019-06-28,0.029,74.953
161063,161063,11,B,0.0927,2020,0.8640000000000001,"['Justin Bieber', 'benny blanco']",0.631,149297,0.239,1,4y4spB9m0Q6026KfkAvy9Q,0.0,0.116,-7.0710000000000015,0,Lonely (with benny blanco),95,2020-10-16,0.0398,79.859
161064,161064,11,B,0.716,2020,0.218,['Billie Eilish'],0.889,174321,0.34,0,54bFM56PmE4YLRnqpW6Tha,0.13,0.055,-7.773,0,Therefore I Am,93,2020-11-12,0.0697,94.009
161065,161065,11,B,0.835,2020,0.0631,"['Jack Harlow', 'Tory Lanez', 'DaBaby', 'Lil Wayne']",0.904,227478,0.723,1,2MbdDtCv5LUVjYy9RuGTgC,0.0,0.185,-5.224,0,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",88,2020-06-24,0.26,145.013
161066,161066,11,B,0.745,2020,0.0614,"['DDG', 'Blueface']",0.928,170233,0.341,1,7o4gBbTM6UBLkOYPw9xMCz,0.0,0.162,-10.196,0,Moonwalking in Calabasas (feat. Blueface) - Remix,84,2020-10-30,0.103,129.966
161067,161067,11,B,0.826,2020,0.017,['Jack Harlow'],0.923,139741,0.604,1,1jaTQ3nqY3oAAYyCTbIvnM,0.0,0.272,-6.671,0,WHATS POPPIN,84,2020-03-13,0.245,145.062
161068,161068,11,B,0.57,2020,0.17600000000000002,['Juice WRLD'],0.747,181661,0.622,1,4K06PO78fW4mnBVenxGNob,0.0,0.151,-5.825,1,Conversations,82,2020-07-10,0.0838,159.93
161071,161071,11,B,0.557,2020,0.18600000000000005,['Ariana Grande'],0.688,132279,0.455,0,1whfVLMKWqAX3uk97VXsNN,0.0,0.0794,-8.632,0,west side,81,2020-10-30,0.199,87.865
161076,161076,11,B,0.588,2020,0.0484,['BTS'],0.764,222243,0.526,0,3QH8rQGNFX8VLbCgZ7uPTS,0.0,0.0718,-7.355,1,Fly To My Room,84,2020-11-20,0.212,114.91
161077,161077,11,B,0.453,2020,0.021,['Bad Bunny'],0.86,172127,0.758,0,0SqqAgdovOE24BzxIClpjw,6.54e-05,0.344,-5.16,1,Yo Perreo Sola,85,2020-02-28,0.0695,97.014
161078,161078,11,B,0.531,2020,0.512,['KAROL G'],0.718,189653,0.7120000000000001,0,7x4ASXYEKfQBCewcZhK776,0.00121,0.104,-4.3660000000000005,1,"Ay, DiOs Mío!",91,2020-07-10,0.174,180.03400000000005
162225,162225,11,B,0.486,2018,0.0119,"['Calvin Harris', 'Sam Smith', 'Jessie Reyez']",0.7809999999999999,213309,0.768,0,5N5k9nd479b1xpDZ4usjrg,4.91e-06,0.325,-5.9910000000000005,1,Promises (with Sam Smith),81,2018-08-17,0.0394,123.07
162243,162243,11,B,0.35700000000000004,2020,0.0375,['BLACKPINK'],0.812,180947,0.8,0,4SFknyjLcyTLJFPKD2m96o,0.000112,0.0638,-4.282,1,How You Like That,85,2020-10-02,0.077,130.036
162244,162244,11,B,0.68,2020,0.269,"['Jay Wheeler', 'DJ Nelson', 'Myke Towers']",0.845,219048,0.677,0,4HYDUMY0xSpeBr0AMY9cUz,0.000917,0.108,-4.798,0,La Curiosidad,92,2020-06-12,0.136,90.01299999999998
162246,162246,11,B,0.503,2020,0.18,"['Manuel Turizo', 'Rauw Alejandro', 'Myke Towers']",0.736,216107,0.632,0,7ndTONDDRFGiPnnhOzOXxq,0.0,0.349,-4.939,0,La Nota,92,2020-10-08,0.0648,92.03
162251,162251,11,B,0.307,2020,0.185,"['Octavian', 'Skepta']",0.866,161668,0.563,1,6Juv5N0dNU1imms9c9u1dA,0.0,0.0889,-6.964,0,Papi Chulo,85,2020-03-13,0.108,127.954
162257,162257,11,B,0.68,2020,0.0252,['Megan Thee Stallion'],0.843,155497,0.741,1,55CHeLEfn5iJ0IIkgaa4si,0.0,0.096,-5.609,1,Savage,80,2020-03-06,0.334,168.983
162266,162266,11,B,0.937,2020,0.33,"['Curtis Waters', 'Harm Franklin']",0.885,144000,0.685,1,2D0dj3hVkRQJCp63cxCPEx,0.0,0.14800000000000002,-6.4289999999999985,0,Stunnin' (feat. Harm Franklin),81,2020-05-19,0.0627,99.954
163428,163428,11,B,0.506,2020,0.0398,"['Bebe Rexha', 'Doja Cat']",0.737,175873,0.867,0,2fTdRdN73RgIgcUZN33dvt,0.0,0.32,-2.259,0,"Baby, I'm Jealous (feat. Doja Cat)",82,2020-10-09,0.0458,98.05
163431,163431,11,B,0.534,2020,0.17600000000000002,"['Lauv', 'Troye Sivan']",0.599,162583,0.733,0,4vjpLMyL3ZO6aphdYr8XYw,0.0,0.242,-7.058,1,i'm so tired...,81,2020-03-06,0.203,102.211
163439,163439,11,B,0.679,2020,0.0123,['Dua Lipa'],0.7929999999999999,183290,0.7929999999999999,0,3PfIrDoz19wz7qK7tYeu62,0.0,0.0951,-4.521,0,Don't Start Now,84,2020-03-27,0.083,123.95
163441,163441,11,B,0.5429999999999999,2020,0.132,"['Bad Bunny', 'Mora']",0.55,232496,0.598,1,5J7teKIJGtqVypgYI6sqXj,2.58e-06,0.0955,-5.402,0,Una Vez,80,2020-02-28,0.0831,83.836
164504,164504,11,B,0.65,2020,0.0816,['J Balvin'],0.843,205933,0.836,0,2lCkncy6bIB0LTMT7kvrD1,0.0013800000000000002,0.0532,-2.474,0,Azul,87,2020-03-19,0.0695,94.018
166681,166681,11,B,0.7759999999999999,2020,0.289,"['Justin Quiles', 'Daddy Yankee', 'El Alfa']",0.889,201000,0.863,1,0eeKDrQxjqNl5bX5VCHDcn,0.000603,0.0798,-3.011,1,PAM,80,2020-05-01,0.0757,112.953
169707,169707,11,B,0.804,2020,0.496,"['S1mba', 'DTG']",0.613,167917,0.624,1,4slSrbTK1sNK4I1mDYEthf,0.0,0.28300000000000003,-6.66,0,Rover (feat. DTG),80,2020-03-04,0.206,62.948
